happy,"silverarcheress ah, ok thank youuuuuu"
relief,yermilla nafras 250e crazzyyyy  but just this summer  cuz ci are very close to rd s
sad,"does real detroit weekly not have a websiteoh the horror, the horror"
sad,my computer dies soon  its so much virus on it but my virus scanner cant find it s
relief,shubhamsingal nope its for the 1st time we invited her at ssm and she very graceful accepted it 
happy,soscandalous love you hugsbut im not seeing anythingwondering if im doing something wrong
sad,omgeee that hurt like helll finally got it back in cant close it put the ball back in
sad,aroundtheus cheers 
happy,"a sweater, a sandwich and a hug sound so fantastic right about now"
sad,"scottisafool i had a analog tuner the mc team gave me few years ago no inbox drivers, but wu handled it wu drivers were pulled in jan"
sad,this quotmonarchyquot is gonna bleed all of us dry we are nothing more than slaves to the pigs in dc i dont reconize my country anymore
happy,omg  hollyoaks well dramatic 
happy,razeiger i think taylorswift13 missed me tooo
happy,cannot believe someone smashed my car window and stole my laptop they obviously dont have a mum
happy,the video is finally done wooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo
relief,alhamdulillah pfp exam was alright its strategic management time
sad,rain on my parade of beer and fire
sad,cant find my red lighter that reminds me of amy
relief,millportonian dont worry youll be 38 soon
happy,  this is how wild at down and derby trnds3trs
sad,"usagijen i didnt like the new terminator movie, man"
relief,two more loads and the moving crews done started at 7am and im done for the day too bad the ac doesnt work in my new place oh life
happy,"aww, jon ryan bob and greta in one picture how adorable and it brightens my morning, ty jon walker"
sad,rocked nope i have a fifth generation ipod classic it likes to be dumb
happy,amoonchilde thank you tomorrow is my bday too i tease my mom and tell her i was her mothers day gift
happy,ahaha im here carlos wasssup
anger,yasminegalenorn i kinda want to smack that darn skeleton though
happy,kirstiealley itd be nice but soon well have to pay to tweet
happy,  beauty going out now
happy,amberbenson you are an absolute legend love love love it
happy,"davidgs rest is important, but like everything else dont over do it"
happy,feelin nice after this bottle of bacardi
happy,"just came back from hanging out with some friends  cocktails lt3 im not drunk, but feeling good hope everyones well"
anger,harperkzm that sucks booo
sad,misses the good old days
sad,singing songs and filming movies what i do best
happy,kalvinclein hey thanks for following how is it going
sad,lyssiecc prettty goooooooood going to daaaaaancing in a mo and havnt studied much for maths 
happy,just got back from the doctor i dont need surgery yayyy but my knees are still fucked not gonna get better
anger,chuckquartz oui mademoiselle you can barely turn around these days without bumping into one
sad,another friday night with nothing to do boyfriend works until 1am
relief,heavybank thats the good part about it you dont have to know anyone
sad,i dont wanna go back to work sleepy time
sad,traceyhewins tired i may have to go to bed trouble is i miss all my american evening friends x
happy,just rearranged the living room it looks huge this is what joe and i do on a saturday night
happy,youngscraphics  i producedirectfilmedit i write i coordinate events i manage don fetti there aint much i dont do
happy,themrsh i saw an all red audi on the highway i sped uo to it hoping it was you my loss
happy,can u believe the architect who planned a tarblack promenade in this small town won an international prizeand everyone who walks amp jogs
happy,i just finished first season six feet under
sad,someone keyed my car
sad,"feel like a junkie i live in chronic pain disorder with fentanyl an morphin, that is not nice it really sucks"
happy,"judyrey thank you, judy same back at you"
anger,i have no idea wtf im doing
relief,alancarr hmm have to admit was a good episode and his man bag was rather fetching
happy,i just received a mothers day card from my lovely daughter wishing my a happy mothers day 
sad,tearose21 wish i could be there to enjoy a girls day
happy,"up early again loads to do but the suns out, hurrah"
sad,heffasaurus anything i can do to help
sad,feel hurt in car gonna watch a funny movie someone talk
happy,oooooooooo golougo but you just said you were dancin at home so doesnt that count
anger,"etniqminerals though i have to admit that seems less amp less tempting who has time, when there are more complete packages to be had"
happy,talindab   s this your house  the dog is really sweet
sad,what the fuck its only 2035 oh my god my internal clock really is fucked up nooooo
happy,almost dun choreographing the dance
happy,i got overexcited about pizza and burned my mouth
happy,michael cera has a new movie
relief,im so happy i aced my final
happy,welcome pbcat follow freude
sad,retrorewind can you play i wish by jordan knight
sad,  miss them already
sad,the reason why i cant find the latest arena magazine is because it has folded due to the recession grrrrr gqfhm survive no justice
sad,paid all my bills only to go out to the mailbox to find more of them
happy,finally shifted from twhirl to tweetdeck so i can filter through my close friends updates happy monday peeps
happy,bunnydrumming hi bunny i recently have subcribed to your channel on youtube you make some great stuff kinda just wanted to say hi
happy,twilightgossip sad about young love coming to an end they were sooo cute together
happy,rockonrebelchld happy mothers day to you as well have a good one
sad,flowerdust im bummedyoure gonna be only 30 minutes from me on sunday amp i cant come hear ya
happy,"johncmayer lol that just totally made me laugh, which made my day"
happy,the new tmobile advert in trafalger square looks like a lot of fun except if there was a load of pigeons there too
happy,got a saturdays framed signed foto last night and a valentino rossi 1 aswell eee what a night
sad,so bored need more people for rsmv  jagex doesnt let u say rsmv unless its the first word u say in the sentence sad
sad,saynerd01 ericajo42 grr my stupid meebo is disconnecting me every 5 seconds
happy,"jessicasydney i did, haha ill run is more suitable, at the moment"
sad,what a bad day
happy,"cocofontana ill have to watch it soon then an i love, new york sweet ill be on the lookout for that"
sad,biancamichellee haha kk tell me when u remember
happy,expecto patronum  nothing happens
happy,shutterbuggeek thank you
sad,"actually, i think im being mean to heri feel sorry now"
happy,slicedlime that your blog  didnt realize i was following the blogger on my rss feed great idea btw
relief,shaunduke that sounds like a good compromise
sad,inotherwordsc reheadaches my wife is in the same situation and has finally decided to go with meds because its just too much
sad,"chrisettefan hey aww man, no, i didnt ignore you i just dont have mobile web so i can only txt i can see you unless im here gt"
happy,finally eating unagi ive been saving up for a while udon  agh i just realized the band playing at bear garden today is one i like
anger,just sittin here waitin for my coffee to be full grown on farm town before going to bed
sad,"oh god theyre breaking down so much plaster what are they doing in there i like walls, thanks"
happy,loves twitter y 38th post mwaha x
happy,ucachillies thanks and yay for being in my guild
happy,"my brain is gonna explode, a minute from now  it is full of numbers  this should be the cliiimb j im climbing the mt numbers"
sad,sunflowerygirl especially if youre with a vampire
happy,crazyness o sweet i saw him last year with kenny amp sugarland will be with kenny this year i have seen them b4 love them gknight
happy,pnutt got a new collar and leash today 
sad,my attempt to sync facebook and twitter seems to have failed
sad,roxeecruz ur linky no worky
sad,suprnaturlshana but he looks so much better with short hair
sad,watching scrubs season 2 oh im gonna miss that show
sad,knightgrl omg im sorry to hear that i will keep my fingers crossed that you find something
happy,aramos82 yes the pool opened this weekend
happy,nana got moved no more funny old woman stories
sad,its so windy and raining harder then the day before today bye bye if the power gos out
happy,"goodnight, good morning and happy mothers day visit my profile to see my silly offspringits funny, the love of my life picks his nose"
happy,fatinee haha i did many times before
happy,"cathjenkin hehe with milky white skin, dressed in silver spiders silk, with a crown of snowflakes "
anger,its raining boo
happy,i need a freaking adventure
sad,wishing the rain would stay away for a while so that i can go to the pool
happy,artemisneith james just doesnt take a bad pic colossal loveliness wondering if i spelt colossal right
happy,i dont feel any pressure right now happy mothers day people
sad,stoped broadcasting on blogtv coz they all left and was on my own and one one came any way xd
happy,tamamic  definitely following torontostarmaps  ive been quotfollowingquot the creator of this feature since 2005
happy,"its time for school, yall 1 happy starwars day"
sad,earlyish night tonight  im doing overtime at work tomorrow again boo for working on a saturday
sad,"my dog poppy is poorly i hate seeing my pets ill, so sad"
sad,jaylink yeah
anger,is sick to death of doing french prep i feel like killing a bitch chgehcfncshvd
anger,lougagliardi damned hordies
happy,a12291994 you are lame go make me breakfast
happy,nattymsmith they have nice cakes why cant i like them haha and you should thats sooo gayy though
sad,kingmoney im sorryill make sure i do that next time
happy,will deplurk too buhbyeee 
happy,happy mothers day
sad,rckstar53 why i gotta be all that i sad now
happy,"had a great time with mpix shootout, just great thanks mpix"
happy,"lexikitty hahaha yes yes, of course i look after them when you and jack need alone time d"
happy,when are alyandaj gonna release another album already i miss them
happy,tweerrerbot well i was following you because i think your interesting  and i was right
anger,id be happy thats its friday if i didnt have to work tomorrow blah
happy,meghan7x happy birthday in 2 hours and 54 minuets haha
happy,"jurgen if you see it at nova on a monday, tickets are only 8"
relief,one is not supposed to have a headache on a friday thats just not right
happy,anyone have a super nintendo controller they want to sell me mine broke
sad,"rain stopped a few minutes ago i noticed that every time i cheer for the rain while its raining, it stops i shall not cheer next time"
happy,happy mothers day breakfast with the fam lt33
happy,im so full subway was bomb waiting for my 2nd shift to start
happy,must clear out my dvr getting rid of it tomorrw
sad,"damn it, the guys arent at comet09 i hope they win though"
sad,shadowsinstone and im listening
sad,recovering from a bad fall at lunch great start to the weekend
sad,aweekes haha nope she wont altho my train back from leeds i booked an hour too early and they wont let me change it 
sad,mdholla sharing ff with my twitter fam i wont be on too much longer got a real busy day i cant twitter from my phone
happy,sick with a flu like thing
happy,thewockeez i wanna go but i wont be there im sure that the show will be great
happy,leaving la but had so much fun
happy,"im not looking forward to working over the next 8 days come next sunday, i may or may not be dead"
happy,tommyreyes ohhh my bad yes him heh heh
sad,spyou oh no im so sorry i hope youre back on the bike soon
sad,"freckles08x plus, it is going to clash with ugly betty when channel 4 shows season 3 next month as well grrr "
sad,aw i couldnt see robert before practice that makes me sad
relief,great reason karuna quotill be there rkmonkey quottrying to find an excuse to go to la for 522 show mello  
happy,"last day of holydays, gotta get back to work anyway, 2 great weeks"
relief," this is cool, van helden"
happy,mood was way too much fun lol i love to dance techno  lt3  lifelovestress ampamp set backs lt3 gnite
sad,"theemptynest ive had that beforesometimes, they turn into other things felt is very forgiving remould cut up and reform"
relief,just got home from the show opening fantastic thanks to everyone who came out
happy,its after 12 an man is texting me telling me that he wants to come overi say im tiredlolda punk says hell bring me redbull and kfc
sad,is very upset to see carys and donna go today miss you both hugely already yes ok its only been like 3 hours haaawaaaah
happy,dhughesy congrats on raffertys arrival he is so cutteee
sad,rachael makes me want to cry
happy,leesaw wowthanks soo much hope your well
sad,marley and me is the saddest movie ever i never cry in movies but this movie mad me cry
anger,"just got a follow from lindsey5054 yep, its spam damn twitter traffic machine"
happy,arlastouch nothing yet still lookingbut lets for sure do lunch next week
happy,rachelpengov extremely so im in an incredible mood
relief,mkarim thanks for the followfriday as you can see us south africans were on holiday on fri
sad,what am i doing atm  oh yeah apple juice im such a rebel
happy,to all my beautiful followers check me out on youtube maybe wwwyoutubecomusertheboomtube thnx loads
sad,crust123 theres just no air
happy,"you make me happy, whether you know it or not lt3"
sad,the 22nd cant get here fast enough
happy,jd and turk make me laugh scrubs
sad,smilinnursannie good morning rock star nurse
sad,tummy hurts
sad,i have a headache also we are dealing with a lice outbreak my lovely hair has been affected
happy,decadentdecay chica two more days i want the us elle too
happy,watched the white house dinner speech by barack hes just so many kinds of awesome
sad,indysawhney seems like u r just pushing your wcm site i really cant beleive you are an it pro and havent heard of joomla or drupal
happy,cas im mad it wasnt scarey
sad,smelltherainbow really  least u wont hav 2 put up wiv him
anger,"caronsbeachhs still dealing with quite a bit of pain, will jump off here soon to lay down,very frustrating thanks 4 asking"
sad,ouuchh i hurt my index finger ahhhh
sad,jazzy813 i miss my neice cant wait to see her bad n grown ass lol
sad,hey dasit thanks for the message
happy,signing off to spend time with my hubby goodnight  day tweeple have a very happy mothers day
happy,"turch aww, congrats to the family  send me piccies in the email"
anger,ugh this sucks
happy,natsnapper haha booked my lie in last night just woke up must have needed it
happy,"hahaha jordan23capp yes dey dooo, boston legal tha fat old man is funny, tha one that was naked ina pink gown lol"
relief,lilers at least after this youll be done
sad,"i cant believes its already monday, the weekend went by soooo fast, keeping my fingers crossed that will too"
happy,shakeitblueyes good
sad,queenbmakeup i cant add you on myspace girly it asks for a last name and email
happy,"trixiestilletto oh, sweetie, im so sorry thats the last thing you needed right now hugs"
happy,tomfelton awww sooo adorable how old were u in that video
sad,taaaschi its driving you insane really its sterling knight playing chad dylan cooper on sonny with a chance
sad,cohenster i know its awful but never fear ive got loads of funds so we can have a drunken catch up postexams ja
sad,damm it i didnt get a pic of niamh with her 3d glasses on
happy,cyrandorman woot i have created something inspirational  look forward to seeing more of your writings
sad,berinkinsman does this happen every monday
sad,realizing that i dont have school today or tomorrow or for the next few months i really need to get on those job applications
happy,devyra haha i love both of them too hmm lol im in need of some good bands too
sad,"gonepie thats what doting husbands are for lol i hope that once my braces go on, i can eat normally again"
sad,i have dried up superglue on my thunb
sad,sasss09 hahaha sadly this ones supposed to be done individually so no chance of social loafing lol
happy,"great, just great cookoutofthecentury and my wifes tummy hurts just great"
happy,happy mothers day
anger,dont you hate it when you finish all your work and theres still 125 hours left of work time
happy,blueobsidian always a good idea
happy,but did i mention spending time with two bffs  totally worth it
anger,my generation is too fucking apathetic to party down in the desert 30 knows how to have fun and my age group is generation myspace
happy,vansunder is making me hot chocolate with almond milk mother day festivities is starting early
happy,oreoking awe thanks
happy,happy friday just pulled some yummy radishes out of the garden hope the strawberries turn out still no blooms
anger,infamous should have arrived today but it didnt
sad,"kikirowr aww, why not"
happy,good morning
happy,"bwmson and so very you you know i say it w nothing but love, dude"
happy,im at the cubs game and it is so cold i think its going to rain
relief,done finally yay now i can relax for well one day d haha
sad,you know that rule that says always point the knife away from you just learned my lesson on that one straight through my finger
happy,ooooo im lovin the first ladys fuschia sheath dress tres chic i want her arms
happy,getting all annoyed cos this weekends going to be hot im bloody working
happy,free unlimited ringtones    usa only  awesome 4 iphone
happy,the first time all week i can play wow and i get stuck at quotauthenticatingquot
sad,tiiiired but i cant sleep
anger,is home excited that gemma is getting her breaking dawn mwahahah evil laughis angry with hopeless assholes 
sad,sydneyalterego probably not in this weather
happy,"this feeling inside me, oh it sends me sky high"
anger,give a hater a hug  why would you do that i dont like mwean people
happy,cubs wow big out to close the top of the 3rd bangbang play to 1st amp its starting to rain
happy,"jon amp kate  8 kids have attracted a huge tv audience, tabloid headlines and, now, a state labor investigation "
sad,"ive got to meet him tomorrow, midday and hopefully, fingers crossed, itll all be sorted my head is still hurting though"
sad,found my book starting a real paperbound journal tonight have an annoying zit above my lip makes me look like i have herpes
happy,badsenoritaa when u do get at me i will show u all the hotspots there is no where i dont kno when it comes to shoppin here lol
relief,"is backbeen feeling ill and extremely busy all week happy mothers day, to all you mamas out there"
sad,too busy at work today to trash the cubes of vacationing team members
sad,is this a lie fml f uuuuuuu i can be such a fool sometimes
happy,tomfelton   oh its so beautiful im happy you had a great time heartz
sad,arlenesuniverse i have tried he doesnt want to listen i dont know what to do anymore i just feel like he doesnt care anymore
sad,wants to eat an entire chocolate cheesecake
happy,oh my i have to play cluedo
happy,"trixie360 trivia working, no computer"
happy,hmm icecream for breakfast springtime
happy,beautiful day northwest river park for mothers day then movie night church tomorrow is going to be insane i cant wait
happy,mcrchick haha i completely agree
happy,jadeeisabel nah they were mine brydielonie had ones without fingers
happy,i have been awarded my first ever credit card
sad,i dont wanna go to work
happy,"sanctuarysunday awesome news about the leo awards for sanctuary, looks like they got 4 out of the 10 they were nomintated for, not bad"
sad,cdlstatus are you guys dead again i cant load it up
happy,happy mothers day what are you doing for your mama today
happy,littlewhip soooooooooo win the powerball jackpot then impose your formidable will upon the weather
sad,sooo reluctant to study for finals right now but i have to
sad,watching star trek and next to watch it at the movie theater cause the movie is really worth it
sad,wants to go back to charleston
happy,mbm88 ahhh im drinking some too and bride wars is really good
sad,off to the gym by myself no fun
relief,"well friends we just got in and it has been a long day, hope all is going good amp every one is happy all our love night nite"
sad,does anyone know any good rap songs i need to make a rapfun cd and i have no idea helllllpppp
happy,"mdjensen im a little late but congratulations on your 1st tri, its a great accomplishmentgood night"
happy,tommcfly i am glad cos u wouldnt lose me as a fan anyway i get to see you guys on saturday evening at leicester it better be good
relief,missgiggly go the bubble bath always relaxing
sad,waynooooo i always hope they will die out but then i see the the old ones and it makes me sad
sad,adamjackson better than what i did to my macbook keyboard yesterday spilled a whole cup of hot chocolate on it
sad,ohcherub yeah i know what you mwan
happy,wishing blacksocialite a happy mothers day
happy,good mornin everyone  beautiful sunday for all the beautiful moms of ours had my breakfast with the lady  lets move on 
happy,i want my daddy
happy,"rehabc give him a gift voucher for something like shoppers stop or something thats as good as cash unless hes immigrating, that is"
sad,feeling kinda nervous when there was a virus found on the computer
happy,firefly weekend on scifi channel im a happy man
happy,"tidesandclouds eff you jk, ill probably make it to philly"
happy,gnoserif fantastic idea you the man but ill end up all lonely when the tourist goes home
sad,maryvictoria did you get fired hugs
happy,marius101 right making compromises is what kills us
sad,help anyone know if there are stores that carry blackberry trackballs just went to verizon retailer no luck do not want to order one
sad, and its ffa evil grin but im so busy at work today i wont get anything done
sad,ashley getting sick ugh im losing my voice nooo
sad,i miss my wacom especially the mouse laptop touch pad is horrible
happy,jordanknight please wish your wife evelyn a happy mothers day for me and tell her i hope that she has a wonderful day spoil her today
sad,looks like no diamond ball for me
sad,sirvashawn let me know how it goes im praying ummmph i still cant believe it
happy,sarahwilson absolutely love your hair and outfit in tonights ep
anger,alexlomas bastard i want to be at the beach in the sun
happy,hanging with megan brooks best girl in the world
sad,watching army wives and it always makes me cry
happy,why did i drive and how did i make it ahh margaritas are the best
happy,thatkat why not xxx
sad,carocat i just do it rarelyusually i post it in two tweets with contd written mostly people dont go to the linked site
happy,"photo jdperry seriously, thesepictures make my day hahaha ialways just go aroundsaying omg did you "
sad,disneydreaming what mileys gonna quit hannah montanai dont wanna believe it
sad,birdsandbones meeee too i am listening to sad music and missing you ps  
sad,so so tired
sad,i dont wanna be a fatass when i go to europe need to eat right but its so difficult
happy,constructivist learning theory  anybody oh wait theres always wikipedia right
sad,is sad his wife is in florida while hes sick in lexington
sad,got three shots today i cant lift my arms
anger,hates these khaki pants project to do todayy
sad,cynthiay29 dr hook awesome
sad,beccachan happy birthday sorry for the blank one my sister messed me up
happy,maroon5princess i used to love you lolso awesomei knew youd have an quotexperiencequot last night
sad,went to bed last night with the feeling of a migraine coming and woke up feeling worse
sad,2 more weeks of school not including weekends omg right on im so excited yet scared omg ahhhh i cant wait to grad
happy,scaldara hahaha i only have the groundhog to play with
happy,docthebigman hey ive never caught enyone on live before
happy,"lmwoodhead you have a viable excuse, helping ravenouspanda move and all sorry i couldnt help i wanted to wear my sexy moving outfit"
sad,alexlpz yeah text me i wnat to go but my car is broken
sad,julcal
sad,good morning scary world
sad,ahh its so gloomy out im pretty sure i just heard thunder eeeeeeek
happy,lyteforce ur stat pack made the lb roll its like ur there
sad,fritz roderick von hughes is sad to be in the kennel all day 
sad,bah a coworker ran into work late and her bag smacked into my knee it really hurts now
sad,is working boo
relief,xanderprod glad you liked the gmail addon too we visual people like the asthetics to be right dont we
happy,vinylvickxen i kno i doooo yall partyin with out me
sad,titothebuilder how crappy for him
sad,missing someonee
sad,draconator its brokey
happy,getting my new cellphone on wednesday the lg voyager its soo sweet i cant wait that long though
happy,just got eminem tix for friday
happy,mrbloggerific ha nice try i will outright deny any accusations but good luck with that
sad,a dog got hit by a car in front of jamies house
happy,spending quality time with my family god knows i need this right now
happy,95 degrees and a crappy ac
sad,i reaaally need you
sad,i realllly miss my parents backyard and hammock reallly bad
sad,im sleepy but is feeling under the weather ugh these damn tonsils i need some company or somebody to talk too
happy,"defeated possibly nyquil will get me through tonight though doctors monday i hope for the swine, just so i can be on google mapsjk"
sad,my day has been so crappy that i just want to cry
happy,watching leno for the second to last time on the tonight show
happy,"dhughesy no your not they are very cute, how you going being a daddy"
sad,omg5 days till 1st state exam
happy,spudcomics wow thanks for saying that man id love to illustrate childrens books
sad,sleepynikki  i will see if theres a used organ shop there amp let you know but why not just sign up to ejammingcom and rock out
relief,"meshellaurie sending love, blessings amp healing thoughts to you amp family peace"
sad,my computer at work is not workingbooo need a new one tgif
happy,"nightshade10 wooops meant i agree with boomstonetrying 2 reply 2 both, lol happy mothers day to you as well tty soon"
happy,yeahhhhhhhhhhhhh fridayand i work tomorrow
anger,when r these damn exams ever gone b over and done with i wanna b out in the sun
happy,joeag ahh that sucks
sad,"i want 2 get my nails done today, but according 2 superstition i cant guess ill have 2 wait til tomorrow then off 2 french"
anger,annafurlaxis it makes me feel physically sick i read let the right one in and was only horrified by the cat violence just horrible
happy,fuck summer school in 3 days some break
sad,"i didnt wake up early enough to go roller blading contrary to a tributary, i flow endlessly"
sad,agentrickard oh no
happy,after pub lunch am now going to daughters for tea life is good
sad,graciousgreta that is so not good your box is worth way more than that
sad,fitoria hows the translation going
happy,"darealmrdevine lol i thought we was suppose to guessdamn, i tried thololol"
happy,therealjspace bows glad to be of service
sad,brainfreeze
happy,"good morning twitterers rise and shine,, just on my way to school"
sad,"awkwardtown i know i think im going to have to miss it, though this is when sacrificing money for job happiness sucks ass"
happy,just found out that im a robot
sad,at panera for lunch byyy myself aww
sad,"angelalyle okay, und was ist mit deinem auto"
happy,robertkazinsky so you should youre a fantastic actor its about time you got some recognition for it
happy,"danosphere its a beautiful mn day, but im stuck inside playing zelda ive gotta play at least 10 hrs today"
sad,"installed office for mac amp messed up all my fonts on safari, crap on a stick help cant even read the solutions online badmicrosoft"
relief,"finally finished that topic quick revision break, then on to how far did heath change the conservative party"
happy,mattbeesley why thank you i might just take you up on your offer
relief,i guess i am too freaky for followers
sad,"the horror that is maggie gallagher is still with me such a big ball of ignorance you cant reason with idiots like that, which sucks"
sad,susanferman thats so weak facebook fail
sad,why cant i make a phone call i hate this anxiety crap someone cure me
happy,have a happy friday and weekend everyone  tgif for me is nothing
happy,peachikeen ah steph tweets
happy,happy mothers day to all the yummy mummies on twitter
sad,concertjunkie quoti saaaaaaidquot haha it kinda makes me sad though 
sad,wookei why did you never accept my psn friend request
happy,i wanna see upppppp
sad,will go out oh yay me 
happy,ohshiiinikki were gonna go crazy before you leave
happy,welcoming cimmarongirl im so proud
sad,currently brushing up on the art and science of selecting good domain names after having 550 domains the year before with poor results
happy,ahhhh cant find anything because i have way too much open
relief,ironlantern yup and pulseim is withstanding the hits so far
happy,leaving now dont miss me too much tweetbeaks lt3
sad,metro from trader joe to 71st closed so many firemen and cops wth happened walking home bus cant go further ohh
happy,silentecho omg i know im so sorry my screen is just small s
sad,im awake and cant sleep bc im feeling sick yuck
happy,jasonniu thanks my friends and i went and watched movies and ate chocolate chip pancakes at one of my friends house it was fabulous
happy,i likee you a lott lott  think you really hot hot 8 good night
happy,ok night sweet people ill look for ya tomorrow
sad,just saw half the rro staff walk bysadly i didnt see legmar or mtacheme
relief,make sure your mom knows you love her
sad,"slept in, missed bus, train delayed, doesnt stop at my stop, late for work fucking heelllll"
anger,he just fully yelled me saying dnt be so fcking stupid grow up stop with this band shit then throws the remote at me thnks love u2
happy,iggypintado thanks will do
happy,bronte9 hugs to hubby ill probably be in the same place come the 1st of september
sad,"i dont want to lose my wisdom teeth, they make me wise i will soon be without a trace of wisdom"
happy,"marshacollier it was indeed, an excellent movie"
sad,youtube not working
relief," you are my sunshine, my only sunshine"
happy,what a fun night
sad,  my formerly pretty car
happy,i have found the best songd to have stuck in my head are relient k songsi know every word and can finish them
sad,holidays are now over  not fair
sad,i really should have gone to the chiropractor this week   and today my neck hurts so bad
sad,kujakupoet my computer got screwed to hell by viruses i just finished wiping the drive and reinstalling windows xp i want a mac
sad,blueeyedcat himynameisrose we all know and yes dont remind me im so effin jealous fuck aust some times
happy,fiercebanana theres relisting fees when you dont complete a sale that sucks
happy,"creeped it up at the ice cream social good times lars and the real girl, such a sad movie"
happy,is one bar two of the pub crawl gonn be a long night
sad,"coming to the end of a looooong day good new is, i got everything done bad news i gotta wake up  445am tomorrow for work"
happy,"trainright   moving is great, especially if lots of them help"
sad,"hmmm, i just realizedi didnt have any bday cake for my birthdayboo hoo"
happy,kakabalik lang from tarlac good aftie
sad,back from laaandan miss it already check out my new giant purple bow and gold wing necklace i lt3 td 
sad,rderozario woops i only just realized my dms to you are not going through
anger,goblinza cant access your site
sad,scavengerlor lol clever im extremely jealous of the amount of followers you have i only have 24
sad,"yumecouk haha, nice wheels victoria will be doing her own peddling thankfully, the boys will get the free ride"
happy,"styla73 tis a bookcalled love, sex and tragedy highly interesting influence of classical on modern world"
happy,"southernbell361 yeah, jimmy fallon is back to do a skit yay"
happy,adventures with jamie and bethhh
sad,  left this is your brain right this is your brain on drugs
happy,"sublime98 milk, gran torino, bolt, bride wars, new in town yeah i got through a few damn i love longhaul"
relief,"cookiedorksx3 me too,but im goitn to go to showerand cleanin up my room and later eat somethin"
happy,cant wait for this weekendi need a break
sad,has on music at work today its so painful
