happy,raineromano yay for bj and lorraine amd their baby hahaha
neutral,its 147 here hmm wat to do not sleep for shure
happy,bradiewebbstack every time you write a tweet the always make me smile just had to let you no
sad,xxannasxx oh im sorry for that how old was your grandpa
happy,"annavzang but if you got hit by a car, who would make such lovely music"
sad,hicks are mean
neutral,miss cauzinhoooo already
neutral,schittyw0k kill it jasmine havent talked to you for ages
neutral,going to the beach today
neutral,just woke up
sad,   my besties if only demtrialovato was there
sad,insomniaa been trying to sleep for 2 hours  
sad,gjerninger are you sure you want to know its   it makes me want to run in other news happy star wars day
neutral,nicktionary by the wayi got dt
happy,marius101 right making compromises is what kills us
anger,i dont know 
sad,monkeymoosh happened to me the other day was wearing a necklace that made a white spot on my chest
sad,the random article generator on wikipedia led me to  which i remember playing before i never got past the 1st level
happy,my phone is ultra fast now with all the latest firmware updates installed
happy,shaaqt you forgot moi twpp
relief,curled up in bed now going to wind down with some g1 solitaire  goodnight twitterland
neutral,red rock for lunch with colin jkearl and euphor couldnt come ipa junior freshly made yum yum yum
neutral,created a new album on my facebook for my phantom cross stitch i want to track my own progress so i feel like i am getting something done
sad,wheeeeeeeeler lol awhhk wats da chances holly gets through den
neutral,doesnt want to go to work
relief,aned well thank you ill try and remember to put it somewhere
happy,"cant wait to see transformers 2 cme on, shia yippiee"
happy,jlamshed not had an offer like that for a while
happy,"fifthroom i tried td, but it battled with cs3 over my processor nambu is really good, but unintuitive"
happy,happy mothers day to all the moms out there
happy,crazymadzy hahahahah 04 would be the chief contributors lol
sad,thelastdoctor 9 days im about ready to visit torchwood and see if theyve heard anything
happy,is on her way home aloha and good night everyone
sad,"dorr did some research, but couldnt find the specific thing which i wanna do with this drives autorun"
sad,"kimmelcenter if i could make it to philadelphia this year i would be there but sadly, i cannot"
anger,"cold,so cold fuck"
happy,ive got the greatest boyfriend in the world i love him so so much
happy,i dont think im very well just in time for the weekend
sad,"this wraps it up well, again a lesson that you shouldnt take nude photos of yourself when youre famous or maybe you really should"
happy,kevinrbutters i was in chiangmai for a month last year during loy krathong best festival ever
neutral,almost ready for new beta until we found a showstopping bug please standby
sad,msfeather24 youre the one getting married on me
anger,"chezpim they are terrible little beast but if the garden is small you can simply collect them, or you can buy poisonous food pellets"
sad,tiredbut cant go to bed yet
neutral,"skie id have responded, if i were going"
neutral,sos your face
happy,"just got to kansas city and excited for a fun weekend with my family, my sis, parker and josh"
neutral,livingoflove i wish i was still in my jams
happy,kevindavis1914 taylorblack said no shell b  home in 5mins to tweet u lol
sad,"andrewho why would u get in trouble with me, i did not follow the logic sorry"
anger,walking to class i hate not having a bikeespecially mine
happy,just watched camp rock eating raspberry ripple icecream awesome
neutral,im craving some cinnamon toast crunch why is it so cold today
happy,"okay so yesterday was good went food shopping, cooked some chicken tacos and bakes some cookies now i am back at work"
sad,watching gross point blank
neutral,on my way to school
happy,"i am sooooo happy finally, kean cipriano replied to my chat messages i hope hes not fake"
happy,"today was definitely a good day, had fun gunna try to get ahead on school now, so text me lt3"
sad,"i think ive never been so tired in my entire life gotta go now, ive got some homework to do"
neutral,drink 7 or 8 for me at the club been drinking for the past 6 hours 
neutral,wife and kids have made it to san antonioalmost to corpus praying for safety the rest of the way guess ill watch the game alone
happy,"is a very happy bee, she is starting to feel better, amp cant wait for her birthday, what is 23 days"
sad,srirng dont know imei number is it tracked even in india
neutral,atl to njalmost home
happy,social was fun swam in the water in my boxers
happy,off to school who knows what to expect bring on life and all of its suprises
happy,the beginning of cater 2 u always gets to me
happy,sarahnd for nearly a month so exciting
happy,nicnicole nah i followed them first then they followed me i think 12306 overnight is pretty good
happy,im glad i can make sumone smile
sad,gah how am i supposed to study when all i do is sneeze and get even more tired
relief,omg im finally back my comp as broken guys i missed yall
sad,new picture isnt working
happy,"i really want to marry leighton meester damn, cant take my eyes of her"
neutral,epicturtle i hope they can figure it out
sad,dexterouslady the next best thing other than being bored is being bored and being able to share it with people on twitter
happy,sooo readyyy for the summerr babyyyy
happy,artcon   awesomeeeeee
sad,whew how did i end up going from mugglespace apps to youtube haha its just one of those days i guess i really hate being ill
happy,"trswift yep, meeeee im awesome hahahha"
happy,i just went to metro diner for the first time it was awesome
neutral,took a 4 hour nap after work today and wont be able to sleep all night this is a bummer
sad,kpatthethird d im sowwwy urgh i feel bad gtlt kkkkkkk so should i call you when i get 2 bullschitt
happy,mattbeesley why thank you i might just take you up on your offer
happy,today is wills first baseball game go bats
neutral,"the weather is tooo hottt mayn i cnt take it, n i styl aint got ride of my flu n i want ma baby bk"
happy,gulpanag congratulations i am heart hacker not a computer hacker
happy,wants to welcome melizadeleon back to plurk again 
neutral,frannertastic great cant you twitter from there
happy,pattyb you didnt see everyone going on about it on facebook about 3 months ago
happy,vieriu i am blessed beyond measure
happy,realhughjackman wolverine is awesome love it your such a great actor
happy,paniccrew still no michigan shows wheres the love
neutral,thebettersexdoc nice quote as always
neutral,feels like spammers season is called summer season
happy,im in pain been stood on my feet for 15hrs nursing is very hard but i love it and how gorgeous is this evening xxx
sad,kwwheeler whats all your fault
sad,my dog is suffering from abandonment issues she thinks im moving without her
relief,morningroc dont worry man youll see me just as much this week as you did last week
sad,"bri51ny awww thats no fun, did you take something"
sad,"suzanella i missed mine, too not fun"
anger,"in pain,, poor me, i hate the sun"
happy,"inkdmom i know, right i have such a lead foot"
happy,found out that a schoolmate died of an heart attack this morning he was barely 35 will miss u bally
sad,monabarry ohhhh ok thought that i was going nuts maybe they will pass through here on the way back
happy,dougiemcfly hahahha but days off are cool when nothings open its like isolated and haha cool
sad,"timweber i wrote a leadership essay abt its founder the expansion didnt went well, tried to break in america lots of money burned"
sad,"bigyahu no i was trying to interview dr paul twomey, ceo of icann phone issues cut the interview from 30 mins to 15"
happy,huh its 1 am already shucks
happy,just got home and my kitty was by my door waiting for me
relief,and its my birthday tomorrow everything worked fine wthat in the end convinced her not 2 invite ppl she didnt know
sad,i am living in ignorance 
sad,"maxlucado wgn in chicago used to be the calm airing of ideas, but in the last 30 days they changed the programing to soundbite shouting"
neutral,"machfairy dont be gloomygo out and get urself icecreamor gin,whichever"
neutral,daysparkle just like you jonas
sad,missing mrs mcfox
happy,something strange in the air lately been setting everyone on edge going to do a good smudging of the house good to do those anyway
relief,yay doctors now interview then back 2 the doctors for blood work
sad,"rainofashes i would never do that to an innocent individual, plus its really unsanitary"
happy,"dh at work, dd7 at party seriously thinking of treating ds9 and myself to sushi lunch  after all, it is mothers day here"
relief,finally able to get flight control for my ipod best game app 123 damn choppers lol
sad,"did 2dives w oceans deep dive 10m vis, no sun, no colours dynamite fishing has done its toll on the reefs"
happy,live now live  dj jayem b2b esr click  
sad,fuccin bacc hurts now just dragged the long blocc on a piece of wood from the corner to in my garage
happy,hokutokonishi which means youre just going to have to come back to vancouver and have it our way hahah
happy,watching run fat boy runhaha its soo funny
anger,walksthesehills i will push it into the sea for you
happy,diversity diversity diversity todayyyyyy
relief,"going to sleep with horton goodnight, twitterverse lt3"
anger,"oh man, i feel sick as in i might have contracted a cold maybe from the kids slobber on thursday"
sad,"the day started so wonderful, but now our kids our crying because our kitty is missing we just got back from posting signs around"
sad,"bed its time, hope i go to school tomorrow, all though i dont feel very well right now"
happy,happy mothers day to all the moms love you mom
happy,"davidnwilson cmon, i like the superpower explanation better lol"
relief,looks like i can go see jeffree star afterall i told my dad hed hate the music amp he said i could go alone
sad,xkaraxcupcakex im sorry this is all so sad
happy,had an amazing night with the girls
sad,want to play sacred 2 reality spend all day at the hosp
happy,the power is out i cant seeeeeeee i love storms
happy,fayarina shweeeeet
happy,brenflakes sounds like youve had a nice weekend lady
neutral,hello everybody tis a cloudy day here in amanzimtoti today
sad,"redbloc whats twhirl ive some work to be doing over the weekend thank god so im probably going to miss it red, sorry"
sad,nassrenj i miss u guys too i prob wont b bk til august sumtime but if i come bk anytime b4 then ill 4 sure let u kno
relief,just got back from school shemms summer class has been officially ended 
neutral,"great mood todayyyyyyyyy super excited for the game tonight, not so excited to be one year older tomorrow"
happy,yup stil at work
sad,"the aila cyclone left my house in calcutta with a broken sunshade, balcony and a huge branch of tree thru our bathroom window"
neutral,aostheller oceans 12
neutral,3 margs driving home in the rain now
happy,"joyfrequencies yes, but im quite rusty im hoping to get back to it and quottune upquot my skills tim plays guitar we threaten duets"
sad,"harisn damn lights off, its presentation time"
sad,this sars has really got me down
happy,blackthought even more exciting because ill see you at can tonight
sad,"ashley tisdale , i mean  cuz shes in berlin on 6th june and im not gonna be there  i wanna start cryin right now  ashley pick me up"
relief,wendyyoung damn she got it on the first try
neutral,laurendorcusi need a huge favor of love anticipate texts from me
happy,iamcattsadler catt i totally love your default picture you seem like such a fun mom
sad,meiko911 didnt have time this morning to go all the way across town to take a pic so sad
happy,sarahbelle1414 yeah those are better ads it makes them look part of your content rather than blatant adverts 
neutral,"i cant believe clinton and bush were both here, doing a seminar together and i did not go"
sad,i am so stressed and sad about pugsly missing i hope hes okay i am stuck at otrip and cant look for him someone post his pic on fb 4 me
happy,"davidarchie if you dont mind, change your profile pic with a picture of you in uk itll be fun"
happy,tarynromanowich i understand computers are fun again
sad,i have ants in my apartment
sad,"im so tired idk what 2 doand i have 2 much 2 do church 2 nite, gotta write sermon, wash amp flat iron hair, eat so so much 2 do"
happy,thatlass he was a very tallented man so its fitting wish i was closer to see it myself
happy,gnomeangel yep
neutral,demonicangel81 yay but u have no idea what you look like
sad,trying to not fall asleep while doing ancient assignment drinking some water with ice and lime yum
sad,back at homes hmm i rly am going to miss my boo for 2 days like wtf
sad,originalgabriel sure thing
happy,zzzz im taking my mom out for breakfast tomorrow shall be quite a treat
sad,seth green tells walletpop his secrets of financial success as unbroke premieres link was too long
sad,omgitsbrianna i love koda he is sooo cute you guys have that in common
sad,simplyre a week away from 21 huh so what do you wanna sip on  i got cha shhh we wont tell love you
anger,lakia unfortunately noy my life suck this year
neutral,"mgorbach they actually use standard speaker wire between them too, with standard terminals, so no soldering involved or anything"
sad,best friend is leaving to go back to school todayi am so sad
sad,i believe only my black personality can explain how i feel that boyfrann of mines gots me sprung
sad,braxton was up at 230 untill 4am and now he wont sleep more than 15 minutes at a time its hard to be a mom on days like this
neutral,"well, enough mushy family talk to bed i stubbornly go"
sad,wish i was home in time for the jonaswebcast today
anger,vamp411316 haha that sucks actually mine is worse mines ft math eww
sad,sigh last day at work i has an sadifying in my heartparts
neutral,thek3sha    
sad,i missed tapulous giving away a ttc code
sad,"didnt enjoy having to say goodbye to alex, v emotional times but the sun is making me happy "
happy,"just put all the original art for my comics into an album its really nice, except it shows how much i liked to cut corners to finish"
sad,lizzerdrix the stuff i got was precariously close to ricotta cheese it didnt help
happy,"becckysmith aw no yeah i must say, it was very good haha"
neutral,1 month ahaha and i dunno if i can go tomorrow lmao cause i went today freakin filipino parents aha
sad,"he cant fix it i guess ill write until i get too bored then watch tv man, this is lame"
neutral,movie night with kate
neutral,less rain more sunshine
anger,"big laptop is too big, so its time to switch to the eee bye big guy"
neutral,gonna go watch jacksons band play and then going to the band after party
happy,arthurfontes check out review for the movie fighting   hilarious leave this guy a comment
sad,my mother is taking gambit to the vet today i hope its nothing too serious
sad,im so bunged up i hate colds
happy,mygirlhiro blogtv was fun cant wait til next time
relief,"principled im grateful that my kids also dont like them, lol textbooks are a tool, not the sole means of education"
sad,magusweaver dont follow me you will ruin my twitter experience
sad,i dont know what to do on my lame fridaay maybe go out with my besties
sad,homey missed da bus
neutral,nayryelgiuq airport and you didnt show up tonight homo
happy,tonight was hilariouss i loveeee everyone that was theree
happy,paigeebaby hahha yeahh like ss on ellen xdd
relief,suzyqbee10 thank you very much
neutral,i dont have my iphone until maybe next week
neutral,45h13y thats no fun server change
sad,did not win kelly clarkson tickets sorry cecilia really wish i could give that to you you so much deserve it
happy,dont really wanna go school on monday to be honest
sad,i have so much homework i think i am going to hide in a corner and cry
relief,finally got a date for the bonfire tonight kinda last option but whatever none of the chicks i wanted to go with never texted me back
happy,just got back from greenlake it was such a nice day today
sad,i have a tummy ache buy me this   and ill feel better
happy,gah didnt realize my meeting was from 912
happy,twistedhelen her son is 7 and captured it outsidethank god i have a little girl
anger,"stop making assumptions about me when you dont even fucking know me haha stupid bitches thanks for defending me, matthew"
happy,kingivn have fun amorsote even tho u forgot my bday
sad,melisamelisa haha you have a better life than most we should go get drinks again soon jury duty has been boring
neutral,is soo bored its lovley day outside but nuttin to do
neutral,"busara7 im duong in vietnam where r u from im 19 i dont understand what you wrote down in twitter, please tell me thanks"
sad,"took calculus exam today, i think that i did well i messed up one derivative identity though well, i never miss that one again"
sad,lotsa water its already dark out
sad,yeah i think i touched something that had mikes germs on it because i have a sore throat now dammit i knew i should have not gone there
happy,siriuslyheather i love chocolate must be pms
neutral,its like i had a power nap
happy,bradiewebbstack bit excited are u bradie lol
anger,well its hot as heck right now
happy,new baby arrived yesterday a fab baby boy at 28 kilo very proud and happy
sad,just woke up from a nap
happy,kekeinaction thats okur a good person  my idol soo good people deserve sum good commentshows the weather ova der london is cold
neutral,munirusman yes when i was talking to you
sad,"wendyandlisa unfortunately, i will miss girl bros radio tonight will be in the midst of an all night writing session"
sad,codemonkeyism how about suse
happy,"jessicasydney i did, haha ill run is more suitable, at the moment"
sad,missing his voice
happy,the rain is good for one thing getting dudes hoodies haha
neutral,"muscati nope difference of 5 omr for c class, anyone notice the flight number for wys flight for lhr wy911"
happy,"execbp mmmm now youre speaking my language unfortunately, in militant diet modeam seriously thinking of competitonso no tb i guess"
happy,kaushal i am a bit more curious how much did you pay for it
happy,this is scary they hooked me up to 9 wires n it printed sum graph ohhhhhh
happy,creamspyder thanks youve been quiet lately
sad,"lightbrightly haha, dork was it good, then"
neutral,is on facebook
sad,mitchelmusso and youre on my mind like all the time
neutral,taryll sweet dreams
anger,is downloading new fonts  again 
happy,"and im back, from a sooper dooper, extra bharia, extra dhumchik two day stay at moms place, yay its a fun fun feelin"
sad,sorry i havent tweeted in a while i was on holiday then was ill but im better now
sad,joestains thats great to hear
happy,chillen at gmas soooo humid outside
sad,"nothing could get worse, or could it if it did i think id be on the verge of killing myself or someone else, things are not good anymore"
sad,i feel very ill i think im dehydrated
sad,"jmoriarty i dont even want to know why you know about vhemt, but dont go  wed miss you"
neutral,getting my morning coffee then heading to class
happy,the jbs love to keep secrets oooooh
sad,laurenbakarian i miss you
neutral,amyb34 youve go mail
happy,"nyisles if you like those cookies, you are going to love my cookies lars tetens cookies that is you coming to see us on 516"
happy,"jessicaveronica marrrrrrrrrry me lt3 have fun partying tonight, have a drink for me, if only i was 18 i wud come there just to see you"
neutral,"ceeemmess hi cs, welcome to the twitterverse, if i can help with anything, just ask"
sad,johncmayer or lesterpitcher for the red sox
sad,i was sleeping soo good but just woke up like 10 mins ago n got sick not feeling so great i wanna go back to sleep but im wide awake
happy,got alot of runnin around to do today to get this job app completed so they can have it on file so glad i got this job
anger,ciityliightsx3 what happened whos the jerk
sad,sippin on the goose amp bull all night has got me twisted lolon my way home from club wet interesting night
happy,temmy sounds like you got a fan in danstorce
happy,sabrina215 yes cant wait hope these vip passes help since people already campin out hahah
sad,ohitsbigron dang that is disappointing
neutral,snappytouch someone hardcoded 650mb into my brain back in the 90s
happy,jackalltimelow im glad youre a lot happier barakitten lt3 see yah in july
sad,is sitting in her nans bathroom dying her hair for the x factor auditions tomorrow
neutral,downtowndiane missed the cutoff for the free chocolate eh wellbikini season is coming
sad,i have a sore tummy
sad,"no viewers and and steffblehh, did you block me on skype"
sad,drunkduck misspelled quotbuinnequot for the announcement of the twentyfifth page im very sad
relief,finally at home
happy,wilw wtf pogs are back too
sad,tmjp actually i would prefer you not check me out 
happy,"yaseminx3 hahahahaha, i have a day off"
neutral,going to have bfast now
sad,"cindicupcaking thats family for you imna crash, woke up 630 3 days in a rowlol"
sad,is hurt and upset and trying to smile when i feel broken inside
sad,back home early for once  wow this thing is getting addictivedamn u phil xd
sad,good mornin amp no u tol twitter lol but i knew amp called u yesterday 2 see if u were okay but no answer how r u feelin babe
happy,i havent gone sheesha smoking in a loooong time maybe tomorrow gt starts planning
relief,great reason karuna quotill be there rkmonkey quottrying to find an excuse to go to la for 522 show mello  
neutral,on way home tonight i saw a newspaper headline susan boyle quits surely not true
happy,after prom party tonight
happy,i just finished first season six feet under
neutral,"lisafocat i know, theyre shit i am trying to sort out my portfolio and i dont know what to put in it"
happy,mileycyrus tell everybody i said happy mothers day love ya 1 fan love you miley you rock
neutral,darrenroberts i love dawn chorus noisier the better miss church bells toocrazy i knowwas going for a cycle with a friendnot now
happy,esmeeworld good luck tonight have fun
happy,christinerabel ha ha surprisingly well considering having a good time in the sun up in the mountains
neutral,i meant looking like a tiger  stupid predictive text
happy,omg i am in so much pain ouchies
happy,happy mothers day mommy i love you ampamp your the best
anger,has not finished the bio mols mind map stupid sheet hid sections from me on the back
happy,leather shoes and bags are so hard to resist
sad,"mothers day, happy mothers day mom"
happy,"mayoberry mmm, athletic"
neutral,is at work
sad,"jennifalconer how tough was that, just wanted to hug her like my own"
happy,caltort i have tried the teriyaki  no cookie tho we got non winning poptarts with it all was great
neutral,laurenredhead no problem these boxes are made for undernourished it professionals
sad,"aghh mann i missed like half wowp, nd i dont like to start watching things in the middle of the show, i forgot to record it, im maddd"
sad,is myspace mobile free or do u have 2 have credit cause they are liers
neutral,"i actually participated in lit today p also, it better not rain"
neutral,buried under more web changes going to make lunch now i wont have a chance later too much to do
happy,official whinetweet for today nothing specified
sad,mizsocialite its 2 big i cant use it 4 everday use
happy,woo hoo party over here its gonna be fun
sad,forgive me good lord for this time i knew wat am i doing except the mighty oracle just didnt amping care to fully support unixodbc
neutral,"looking out the window, beautiful blue sky, great forecast for the weekend  not good for cinemas"
anger,isoban  i hate it so much
happy,i am thoroughly enjoying my new ringtone
happy,sweetames  so yeah i very much appreciate that
neutral,"umiandalter oh, really i must of missed that post"
happy,on an operations conference call with the great peeps campusadvantage team yall make mondays a bit easier to handle
neutral,mollotova i was going to cal you im not going to be able to cuz i close tonight and open tomorrow im real sorry but ill have present
happy,kidfury i dont see it where do u see it listed at cause i dont
happy,hey guys im going to create an iphone app thats a twitter client called tweetilicious please reply me your thoughts
happy,"lauras gone for the weekend, i miss her already"
neutral,utterlyterrific hey whats up
sad,needs a job
happy,"look, everyone im a bad boy im ranked higher than meghan mccain "
happy,hey lets follow each other wouldnt that just be awesome
sad,chillin after a loooonnnggg day of basketball hella tired sleepy time zzzz
sad,i dont wanna miss the laker game tonight im so sad
sad,madly in love with the rowwishing i had money
sad,well all my slacking off earned me a d and a c but at least everything else are as and bs  next school year all bs and as esh
neutral,2 more days till half term is over
sad,jamie127 poor baby you need some aloe nope sorry no hints
happy,"julieabel i am in weirton julie, way up north at the tippy top lol we dont think southern wv folks like us too much"
sad,about to go to my boos pad
sad,briannalove aw im not goanna get to see you tonight cos i have to leave tots early to go to missys bday party pullin a double haha
neutral,mrbillybones twitpic wont show me the picture
happy,bradiewebbstack hahaha my uncle does that coz my aunty is a whore who left her kids
neutral,"im uploading some videos to youtube, will give link once i get more loaded variety from my daily life, not amazing but fun to watch"
sad,i dont feel good
sad,keylahtia yeah its goin to vmail now i called it while i was in the store no luck
neutral,sunday sunshine track  
happy,have a fantastic opening flower drummers from the all asian cast and crew
neutral,happy belated birthday francesc fabregas wish you all the best fabre
sad,im bored i have a headache
happy,cant wait for tomorrow  its finally over  bittersweet for sure
neutral,lumivalkoinen nice you look awesome in photos  whereas i look like a drunken soccer fan in all of mine
happy,happy mothers day to all you moms out there
neutral,its natsmith88 last friday today
sad,"off to meeting in lincoln square, bummer, no more free parking"
sad,sometimes it hurts that pets cant talk back to us what if they are in pain how would they tell us
sad,was just about to try and dl the sims 3 but realize my pc dont meet the standard requirements i need new pc lol
sad,chloechloe ahh thats where i go the 6 year old fact good old radio one what exams do you have tomorrow
neutral,cristnabls i totally agree and theres no way to avoid it
happy,sandy i dont know they sent out emails using my account about random stuff i didnt even understand i changed all my passwords
happy,karen230683 good good
happy,wkjthd you are very much welcome
happy,is up for lots of revision today and then out toniight
anger,"gailtwist i hate doing em, but get dragged here by emzmum at least its a beautiful day"
sad,"pink wow 41,000 nowyour really kickin careys butt with this competition see you both very soon"
happy,north385com well im obsessed wall of them  but i watched the first one again last night glorious where can i get a wand
sad,eabearce oh  work poor boy
happy,sashakane i am absolutely craving a brownie with ice cream right now fedex some over
happy,making my mom a mothers day card
happy,i only have one day left in school my 16th is approaching
neutral,is watching movies
happy,"kellieann1 haha hi mum wow yes, very modern of you now you just need to get a facebook account ps talk to me by writing mattcaplin"
happy,happy star wars day everyone any excuse for a few drinkies eh
happy,had a shitload of fun with her friends
happy,oprah happy mothers day oprah youre a mom to your girls too
happy,leikela4 glad its nice there gray skies and rainy in wisconsin
sad,i wonder if i should put a bet on cubs winning world series in 2015 due to bttf ii id love it if it actually happens me  geek
anger,mirandabuzz ahhhhh i hate math right now we r doing something so hard that we just learned today lol
neutral,hot ramen soup to end a longgg munching night
sad,poor winston going on a run
neutral,6 doin fine relaxin at work hardly working
anger,time for tv in bedthen spending all day catching up on studying i hate online summer classes
sad,xaan im having trouble viewing it as well on you tube for some reason
happy,"walking the dog on horseforth park, no hangover on a sunday morning, yay"
happy,"aeroplanes  we know, plato one of my favorite wkp songs  "
neutral,mareyachristina haha i wish i could i look like a little boy now
sad,sad todayneighbour taking down beautiful willow tree
sad,drinking lemsip cause apaently i need ittt im not sick
sad,"knightonline booooo, at least give us what the mantanence is for weve waited this long, can we have hints clues or full detail pls"
happy,is trying to find something to do tonight
sad,nadyogaga yes2 bgt if everything goes well ill catch their reunion concert
sad,razitul ya i was suffering the whole day yesterday met dentist and feel a bit better i still look like rocky balboa though
sad,this is not a happy tweet
sad,sitting in the tax collectors office getting ready to write a check
happy,loves the smell of roast in the oven  thanks sharnazzle for the ideas
sad,etschuetz that sux but mayb 4 the btr u nvr know
neutral,itchy boobs
sad,"this twitter shit bores me, now i c y i havent been on here in a month"
neutral,ousooner44 quottheyquot being the husband or the girl
relief,"twilightfairy ah well diff in opinion, no problemo"
sad,so bored need more people for rsmv  jagex doesnt let u say rsmv unless its the first word u say in the sentence sad
sad,why isnt my internet working
sad,stuartnewman so sorry definitely getting it out this weekend
relief,markng sounds like a plan nice to see some positive thinking though rather than the usual quotmedia is deadquot tosh
happy,"celebrated 18,000 plays on lastfm with dez moines by tdwp "
happy,ambitiousmurphy  i sure hope so it was worth it for me too loveu
sad,umassdilo pe and aa thats a toss up did your mother have a quotfunquot time dealing with american airlines i assume
happy,good morning everyone
sad,"really good concepts at mozconcept i really love to send something mine, but no time"
sad,i have a really bad head ache gonna go to bed i might be back maybe not bye bye
neutral,time to rinse out my conditoner
neutral,rikeezy or with any at all boo suits and grey hair
happy,leaving now dont miss me too much tweetbeaks lt3
sad,feeling even worse today
sad,cant seem to find the new mountain dew throwback in 12 packsonly in 1 liter bottles
neutral,international version of stand by me  playingforchangecom
neutral,pcsketch hello well its sunny out but my head is fuzzy and coffee isnt brewed yet hows your day
sad,the tummy monster hates me
happy,happy mothers day to all mums on twitter
sad,so i just failed my second year of med school i dont know what to do or say
happy,"selenagomez i hope you had fun in canada dont worry youll see then again this summer,"
happy,jkocurek mikeflynn  really what a waste of money then
happy,bondsbustyblond weve just 16c todayampcold wind want it 2b like 25 to 30 i love hot weather but i reaped the 1st strawberry yday
happy,"omds holly steel, bless her x"
sad,"bardicus i gotta say, im a little jealous"
neutral,ping pong tomorrow
happy,cocodishman wasssup cocoliciousness i knew u didnt recognize me hows ur daughter
sad,oh no adult school again
happy,i look like a horse in my sams club card picture because i couldnt find my hair brush hahaha possibly getting noah tomorrow
neutral,"sweet mamab10 yeah my mate from gtown jus sed blue martini is tha spot, so ill check it out good lookin out"
neutral,putnampig is there going to sausage on it yum yum
happy,risarm i tried replying to your mono lake tweet but dunno what happened just said i know that lake very well
relief,im the proud aunt of baby afrikaah itzel 79 lbs 202 in
sad,msdivineknight wish i could want to stay and play with u guys and enjoy a block party for once
sad,im sad about missing out on the opportunity to be in valencias new video
neutral,uploading some pictures
happy,"gooooooood morning, campers and happy mothers day"
happy,"my new design portfolio is finally on the web   still needs some tweaking on the details but its ok for now,"
happy,peterdowley ive seen inkheart i liked it too
happy,"loving the sun today, even thought i should be revising not a good day though, been at kates all afty, shit day for her bless her x"
sad,my tummy hurts
anger,"rmilana hey, wahts happening in coffeclub i didnt have coffee for two days now dharshana"
sad,its 2am and i still havent gone to sleep yet up early to hit the beach and then shopping yays
sad,im pretty boredtried my mom is going to be home in an hour kassi911 is fixing to leave aww shes going to texas for a month
happy,got home from work  945 and just finished cleaning now i need to eat dinner and dont know what i want ughoh well might not eat
sad,littlereview awww
sad,draining my iphone battery in half a day without making a single call sucks its only 9 months old huge fail on apples part
relief,lilers at least after this youll be done
happy,"jrknaughtynurse yep, thespunkyone that bday kiss is gonna happen, right jonathanrknight"
happy,"saralds thanks for that, sara"
sad,my poor andrew just had 2 of his wisdom teeth removed i wish hell get better fast
happy,nemitabbah hahahahayeah you mess up that crossing and kneeling bit you will get called outjoking
happy,"tomorrow is mothers day what did you get for your moms if you dont have a gift, just tell her that you love her"
happy,"come on kirk, hook up your wii to the wifiyou can do eeet"
sad,kimmimcfly ah lol okay thanks
sad,splitrockranch hey split rock  id know that llama anywhere
neutral,"tdahsar thanxs hun, you too"
sad,"rolandsmartin awe man, i hope someone turns it in"
sad,notdiyheather although i know he would never be okay with a homebirth moot point since were done w babies
happy,gerardway well how ya gettin on lol love frm ireland
sad,annnnnnddd another one bites the dust
neutral,buscooby yes its the twins so i wontt be watching
happy,today is my first mothers day with my little boy hope youre having a beautiful mothers day too
sad,"i love my daddy, but i dont want to go to his house today"
sad,follow friday following more people then followers follow me woot followfriday
sad,my baby man is 4 years old a week today hes growing up too fast
happy,this is cool 
happy,princearies me and that person have something in common then lol jk
